ID_avaliacao,avaliacao,nota,sentimento
75842,deveria ter pelo menos um link ou um aviso onde adquirir a bateria e carregador,1,negativo
73928,a bicicleta veio sem manual e sem chave para montar. logo na primeira vez que meu filho utilizou a marcha deu problema.,1,negativo
5715,"Tenho ele desde 2015 e posso garantir que esse produto não é muito bom. Ele fica fazendo vários chiados, quando conecta via bluetooth no celular ele fica falhando o som, as vezes ele funciona e as vezes não. Não compensa pagar esse valor nesse fone, ele é apenas um quebra galho dos ruins ainda. O som é baixo, faz muito ruído, trava a voz, demora para conectar com o celular, é muito ruim assistir filme com ele. Mas, tem um ponto positivo, o grave dele é bom.",2,negativo
36781,"Layout LINDO, porém com qualidade de som limitada. A parte de cima similar a caixa da bateria convencional emite um som 'sem vida' a parte de baixo correspondente a um bumbo o som já é melhorzinho. Pelo preço que é baixo até vale a pena. Mas para quem quer um bom som, talvez não.",2,negativo
104242,"Tenho a dois anos, nunca me deu dor de cabeça, se tem algo a melhorar seria vir mais uma prateleira, pois como uso latas, ao invés de garrafas teria melhor acomodação, mas basta comprar a parte por 120,00 reais.",5,positivo
117267,"Só penso que poderia ter mais sabores, variedades de tamanhos",5,positivo
64938,Produto bom e todo processo ok recomendo mmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm Mmmmmmmmmmmmmmmmmmmfkfkcjcjcjxjxjcjfjfjcjxjdjdjdjdjdjdjdufjdjfufudududjdhdhdhdhdhdhdudududurudududhdhdhdhdhdhdhdhdhhdhdhdhhdhdhhdhdhshxhxhdhdjdududufufududududufudufudududududururururuururururururururhrurhrhrurueheurhur,4,positivo
39349,Produto excelente e frete extramente rápido. Recomendo para todos o produto.,5,positivo
124824,"Infelizmente não posso opinar sobre o produto, pois comprei o forno e veio com problema na porta e a mais de trinta dias tento fazer a troca do mesmo, sem sucesso. Por ser uma empresa séria, esperava mais atitude por parte da mesma para solucionar o problema, entram em contato comigo com a  mesma frase:  estamos aguardando a empresa parceira resolver o problema, acredito que possam tomar outras providências para que o problema seja solucionado com mais agilidade.",1,negativo
15385,Não recebi o produto e não tenho retorno do que está acotencendo. Muito decepcionado.,1,negativo
41206,"bom produto e rápido de chegar, só q veio com um defeito na parte de trás do guarda roupa.",4,positivo
105204,"No anuncio aparece a embalagem com caixa ,mas vem sem a caixa ,fiquei decepcionado com isso !",2,negativo
13011,"Não opino, pois, não recebi o produto em mais de 45 dias. Ainda aguardo o retorno dos e- mail que mandei.",1,negativo
105359,produto exatamente como na descrição.. gostei muito,5,positivo
123100,"A minha era pra ter chegado hoje dia 18/05 ,mas não chegou e nem sei por onde esta.",1,negativo
74807,"Veio com defeito na launcher, tive que instalar uma nova para fazê-lo funcionar. Depois disso (alguns dias depois já com a cabeça a mil) voltou a funcionar normalmente. Acredito que pelo preço que paguei existem outros melhores. Não recomendaria para um inimigo se não daria ruim.",2,negativo
8118,"Estou decepcionada com a loja, tanto virtual quanto a física! Comprei um produto que veio com defeito e não consigo resolver meu estorno pois ninguém me dá retorno! Fui numa loja física gastei mais de R$200,00 e me negaram uma sacolinha! Péssimo atendimento!!! Nunca mais compro nada Ness loja!",1,negativo
124767,"Ainda bem que o produto funcionou, mas não tem fabricante, nem marca, nem página com informações adicionais. O mini folheto que veio na caixa não ajuda na instalação. E não veio a nota fiscal. Espero não ter problema nos próximos meses.",2,negativo
32892,"Ao retirar o ar do saco ele não o mantém nem 5 minutos, não recomendo.",1,negativo
113649,"Não funciona e estou esperando a mais de um mês para que resolva omeu problema, e o produto já está pago.",1,negativo
39936,"Gostei muito do produto e da rapidez da entrega, PARABÉNS!!!!",4,positivo
30928,"Ótimo produto , excelente qualidade entrega muito rápida  aqui pro meu estado Satisfeito",5,positivo
34589,"Bom aparelho, com uma bateria de excelente autonomia. Tela hd com boa densidade e tamanho, além, claro, da proteção Gorilla Glass 3. É um aparelho de excelente custo/benefício. Recomendo.",4,positivo
39198,"Colchão foi entregue em perfeitas condições e é firme e confortável, além de bonito.",4,positivo
116848,"pensei  que era um produto original, mas é uma replica, comprei um ga 100, mandaram um modelo de outra cor....",1,negativo
33386,"Perfura paredes sem problemas, mesmo com brocas grandes o desempenho é muito bom. Madeira mais fácil ainda, ferro ainda não utilizei e a função parafusadeira nem preciso dizer ja que é a função que menos exige da maquina.",5,positivo
63243,deveriam ter embalado melhor.. chegou solto na caixa. não estava com proteção,5,positivo
69655,Ótimo custo-benefício. Entrega super rápida! Gostei muito!,5,positivo
112432,Excelente produto com entrega inesperada de tão rápido que foi. Muito antes do previsto. Recomendo a todos que se interessarem!,5,positivo
68017,"Além da demora na entrega, chegou e foi direto para a lixeira! Infelizmente é dinheiro jogado fora! Tenho um Galaxy S4, tentei conectar e notei uma certa dificuldade, o conector não encaixa com facilidade. Fui retirar o cabo do celular e a peça que fica na ponta do cabo (prateada), simplesmente soltou, fui tentar encaixá-la e quebrou a parte preta que é feita com um polímero de péssima qualidade! Além disso, tentei projetar a imagem na TV várias vezes enquanto estava conectado e não funciona! Tentei fazer funcionar pelo modo USB e pelo HDMI e não funciona! E o problema só pode ser o cabo, tendo em vista que sempre utilizo o modo HMDI e USB da televisão e nunca tive problemas. Nunca havia comprado produtos da JLMiX, foi a primeira e última vez!!",1,negativo
114427,"Mercadorias de excelente qualidade, negociação muito boa e entrega super rápida, eu recomendo.",5,positivo
20753,Chegou antes do esperado! É leve e prático! Fácil de mexer!,4,positivo
38598,Arrependimento total ao comprar este produto. Foi o primeiro e último notebook da Vaio que consumo. Extremamente lento - inclusive mais lento que um LG que tenho de 5 anos! Definitivamente não recomendo.,1,negativo
101104,"Atendeu as expectativas. O produto chegou antes do tempo esperado. Celular leve, boa câmera.",5,positivo
73615,"ótimo produto e de fácil manuseio, recomendo a todos.",5,positivo
88185,"Amei a promoção, entrega hiper rápida e super bem embalado!!",5,positivo
103756,"Gostaria de saber as medidas do produto, pois na descrição do produto não fala.",1,negativo
99835,Produto falso quero a devolução do que paguei e eu cancelei a compra e o site não respeitou vou entra na Justiça,2,negativo
53985,"Como sempre, chegou antes do prazo e em boas condições.",5,positivo
65526,NAO SEI OQUE FAZER PQ O PRODUTO NAO MEDE CERTO A MINHA FILHA ESTAVA COM FEBRE E ELE SO MEDIA 36º FICO NE UMA SITUAÇÃO DIFICIL NE COMPREI DEIXEI GUARDADO A  HORA QUE MAIS PRECISEI NAO FUNCIONOU 100% PIOR QUE PRA ISSO NEM EXITE GARANTIA NE.,1,negativo
54224,O produto não veio conforme é vendido! Qualidade péssima do plástico dos encaixes e a mesa em cima veio de papel!,1,negativo
112405,Amei o fogão valeu muito a pena a compra. Só o acabamento lateral que não gostei muito.,5,positivo
86778,"Um texto de Hermann Hesse desconhecido para mim, e talvez para muitos. Recomendo para os que transitam pela terceira idade. As reflexões do autor terão um eco ampliado.",5,positivo
13009,"APARELHO FOI INSTALADO NO DIA 22 DE DEZEMBRO NA PARTE DA MANHÃ E A NOITE JÁ DEU DEFEITO, ENTREI EM CONTATO COM O FABRICANTE E O PÓS VENDA FOI PÉSSIMO, SÓ MANDARAM UM TÉCNICO NO DIA 28 DE DEZEMBRO E PEDIRAM 20 DIAS PARA TROCAR A PEÇA. ESTOU DEVOLVENDO O PRODUTO E ADQUIRINDO UM LG.",1,negativo
78780,"Boa noite!  Não posso avaliar um produto que eu não recebi. Fiz a compra pelo site, efetuei o pagamento mas o produto não chegou.",1,negativo
131131,Não recebi ainda o produto vinheram entrega é não quiseram entrega dentro do apartamento,1,negativo
89500,Comprei esse carrinho e me entregaram outro.Liguei para trocar e me disseram que esse modelo do anúncio não tem mais no mercado. Como ainda está aí a venda num site que confiamos se não tem para entregar? Quando compramos pelo site procuramos facilidades e não problemas.,1,negativo
107250,"produto bom, custo benefício bom. recomendo vendedor e o produto",4,positivo
47318,"NAO COMPREM ESTA MARCA, COMPREI UMA A SAIDA DO HDMI, ESTAVA ESTRAGADO, UM MES DE RESSARCIMENTO POR UMA NOVA EXISTEM MARCAS MELHORES QUE ESTAS NÃO COMPREM PELO PREÇO E UMA PORCARIA ESTAS MARCA,",1,negativo
47468,A criança adorou.  Muito bem acabado e apresentado. PERFEITO!,5,positivo
53599,"já conhecia o produto gostei muio, ótima resolução 32 gb interno e ótima camera frontal e traseira muito boa , estou satisfeito com a compra",5,positivo
43575,"Perfeito, encomenda e entrega em prazo melhor que o estabelecido.",4,positivo
126732,Somente faltam dados como quando andou e qdo falou,4,positivo
120320,"A bota é linda, mas é muito desconfortável , por ser muito alta, o pé fica muito inclinado e dói muito, nem a meia pata compensa a altura do salto. O material e o acabamento são bem feitos e de qualidade.",2,negativo
37083,"Pula pula abriu na emenda. Defeito do produto! Má qualidade pois não durou nem um mês. Meu filho tem apenas um ano e oito meses. Fornecedor fornece um pequeno adesivo para eventuais furos, porém que não possibilita a resolucao do problema ocorrido. Ao entrar em contato para reparo ou troca por outro ou crédito o fornecedor alega fazer ligações para mim sem êxito. Vale acrescentar que não há telefone para contato. Lamentável! Ainda aguardo solução!",1,negativo
124287,NÃO RECOMENDO TAPETE DE PÉSSIMA QUALIDADE BEM DIFERENTE DA FOTO SEM SE COMPARA.,1,negativo
125947,"Fiz a compra pelo site dia 01 de maio de 2018 de um Liquidificador Inox Duo Filter 127v  PEDIDO N. 02-666536748 Já vai completar um mês e até hj não recebi o produto. Sempre faço compras on line e não tenho problemas mas nesta loja não dá mais para confiar. Já reclamei pelo site mais de uma vez e não me dão nenhum retorno, nem ligando, nem por email nada! inclusive nem estou vendo mais do mesmo liquidificador aqui no site. Quem sabe assim me dão uma satisfação ne. Quero extorno já que não vão me enviar o produto!! Adriana Dias De Souza",1,negativo
37440,recomendo para quem quer algo simples para teclar na tv ou celular,5,positivo
90687,Entrega rápida.Alisa mesmo fácil aplicação.Cabelo fica macio e um brilho lindo e o melhor liso  Pra mim funcionou.,5,positivo
51754,"celular com 3 meses de uso,sem baixar qualquer tipo a mais de app,tirando facebook e whatsapp,desligou e nao liga mais.",1,negativo
56443,funciona como o esperado. Realiza tudo o que promete realizar.,5,positivo
47491,"O produto é bom eu recomendo só que houve um problema, o produto chegou arranhado bem na parte vermelha, saiu a tinta ficou bem nítido, essa minha reclamação, quanto a entrega não tenho o que reclamar chegou antes do prazo.",5,positivo
101651,"Dei de presente ao meu namorado, está amando o resultado do aparelho.",4,positivo
114432,Maravilhosa... estou encantada com a eficácia .... mostra a que veio e faz seu serviço perfeitamente,5,positivo
38767,"O celular é bonito, fácil de manipular, porém, trava muito, as vezes fica travado e só sai se vc fechar todas as telas, isso incomoda muito.Mas tirando essas falhas, ele pode ser um bom celular. Só recomendaria se fosse pelo  valor do modelo anterior, o J5 prime, ai sim seria justo. Quanto a entrega, não tenho reclamação alguma, super pontual.",2,negativo
69362,"ESTE PRODUTO É MUITO BOM, A EMPRESA ESTA USANDO UM AÇO QUE NÃO TEM QUALIDADE E NÃO CONSEGUE FIAÇÃO EM SUAS LAMINAS, NÃO ESTOU ESCREVENDO PARA ENSINAR NINGUÉM, MAS O AÇO QUE ELES ESTÃO USANDO PARA O CORTADOR DESTA MAQUINA, ME PARECE SER UM AÇO CHINES A-285 UM AÇO MOLE QUE NÃO CONSISTE CORTE E POR ISTO QUE A MONDIAL TEM QUE TOMAR CUIDADO COM SEUS PRODUTOS, NÃO SEI SE É PORQUE O CORTADOR É BARATO QUE SE USA UM MATERIAL DE BAIXA QUALIDADE, ESTE PRODUTO É MUITO BOM PORQUE TENHO UMA MAIS ANTIGA QUE SUA LAMINA CORTA MUITO BEM ATÉ HOJE, ESTE MODELO A SUA LAMINA NÃO CORTA NADA NÃO SEI QUAL É O CUSTO DE PRODUÇÃO, MAS SE CADA CLIENTE COMPRA UM PRODUTO DESTE VOCÊS MANDA DESCARTAR E VOCÊS MANDA OUTRO PRODUTO, NÃO CORRETO É MELHOR CORRIGIR O A FALHA NA PRODUÇÃO QUE PRECISA SER CORRIGIDO, MUITO OBRIGADO POR DAR MINHA OPINIÃO.",2,negativo
119889,"antena de otima qualidade, uso no caminhão e consigo assistir tv em quase todas as cidades por onde passo.",5,positivo
7804,"Comprei para o natal da família, porem só passei raiva, quase não sai algodão da máquina e ela esquenta muito, precisa ficar desligando para não estragar, comprei açúcar próprio para algodão e mesmo assim não deu.",1,negativo
45072,"Parabéns amaricanas.com, produto entregue antes do prazo estipulado. Já sou cliente e compro a muito tempo pelo site e nunca tive problemas com a entregue dos produtos.  Parabéns!!!",5,positivo
31806,Tive que  compra o suporte para o capacete pois tinha merecidade de uso urgente foi a única coisa que faltou e o processo de vcs e lento fora isso ótimo produto ATT:Márcio Rodrigues Da Trindade,5,positivo
